task,model_name,capacity_name,dataset_size,resolution,parameter_count,n_runs,n_success,convergence_rate,divergence_rate,instability_rate,seed_cv_test_rel_l2,median_test_rel_l2,s_n,s_r,s_c,is_r48,regime
darcy,deeponet,med-large,300,128,173377,3,3,1.0,0.0,0.0,0.0511067901629397,1.067663311958313,-0.08301819402374604,-0.06495983003853827,0.10866549217394145,False,mixed
darcy,deeponet,med-large,300,256,197953,3,3,1.0,0.0,0.0,0.0786194224167858,0.9029822945594788,-0.3052379234422913,-0.24168715919250627,0.1264923529695244,False,mixed
darcy,deeponet,med-large,500,32,154945,5,5,1.0,0.0,0.0,0.2322714208701622,0.9991709589958192,-0.15724499540548706,-0.17908928755984874,0.037911105892017724,False,mixed
darcy,deeponet,med-large,500,64,161089,5,5,1.0,0.0,0.0,0.20299008735149,0.8825281262397766,0.11699586626792619,0.07371673759320434,0.006254978779112884,False,mixed
darcy,deeponet,med-large,500,128,173377,5,5,1.0,0.0,0.0,0.1350580867087164,1.106679081916809,-0.15142473395867467,0.03772918348913639,0.17825833647200887,False,mixed
darcy,deeponet,med-large,500,256,197953,5,5,1.0,0.0,0.0,0.2887998901026137,0.9299161434173584,-0.010745327451354453,-0.25106439576798445,0.07027946560939172,False,resolution_sensitive
darcy,deeponet,med-large,750,32,154945,3,3,1.0,0.0,0.0,0.0328141944063608,0.8780571222305298,-0.12811091346531323,0.32496268497068614,0.04122596517838551,False,resolution_sensitive
darcy,deeponet,med-large,750,64,161089,3,3,1.0,0.0,0.0,0.1056483989943729,1.0998824834823608,0.1524568664153221,0.04094872570002148,0.18700143411799194,False,mixed
darcy,deeponet,med-large,750,128,173377,3,3,1.0,0.0,0.0,0.1605980224932907,0.9293437004089355,-0.3019751921960339,-0.14939216646452133,-0.004697109789804264,False,data_limited
darcy,deeponet,med-large,750,256,197953,3,3,1.0,0.0,0.0,0.1912726597473422,0.8941352963447571,-0.09332881428302596,-0.05571909935839966,0.04943375951834349,False,mixed
darcy,deeponet,med-large,1000,32,154945,5,5,1.0,0.0,0.0,0.1523946583926242,0.9142702221870422,-0.057591717316068554,0.10147849232078678,-0.03235567424572293,False,mixed
darcy,deeponet,med-large,1000,64,161089,5,5,1.0,0.0,0.0,0.0884395586736691,0.9808952808380128,-0.2460174511792002,-0.013215401772156049,0.03705395443127416,False,data_limited
darcy,deeponet,med-large,1000,128,173377,5,5,1.0,0.0,0.0,0.0789088003752861,0.8976728916168213,-0.10103565494211521,-0.08516365686003766,-0.04783736702938544,False,mixed
darcy,deeponet,med-large,1000,256,197953,5,5,1.0,0.0,0.0,0.390360609823251,0.8716638088226318,-0.13928032383714514,-0.04241801785497649,-0.08421760877674483,False,mixed
darcy,deeponet,med-large,2000,32,154945,3,3,1.0,0.0,0.0,0.0241636238373305,0.8298326134681702,-0.12004369841649848,0.05833320572521925,0.02855805667928626,False,mixed
darcy,deeponet,med-large,2000,64,161089,3,3,1.0,0.0,0.0,0.048723177324048,0.8640732169151306,-0.20534291893638087,0.01021132527142791,0.0673854774982695,False,mixed
darcy,deeponet,med-large,2000,128,173377,3,3,1.0,0.0,0.0,0.0996692219272768,0.8416631817817688,0.025094331863318685,-0.07387364758736678,-0.01550696654901705,False,mixed
darcy,deeponet,med-large,2000,256,197953,3,3,1.0,0.0,0.0,1.5418421373873157,0.7799633145332336,0.8576915232490546,-0.10983673999237017,0.08350624030161465,False,unstable
darcy,deeponet,med-large,3000,32,154945,3,3,1.0,0.0,0.0,0.0467032929310483,0.8013074398040771,-0.08021568608052344,-0.033717573543971376,-0.005159266567379883,False,mixed
darcy,deeponet,med-large,3000,64,161089,3,3,1.0,0.0,0.0,0.0436034819834293,0.7827970385551453,0.011087016226907734,0.10180376593886485,0.9285810434329463,False,capacity_limited
darcy,deeponet,med-large,3000,128,173377,3,3,1.0,0.0,0.0,0.6836962158479386,0.9227650761604308,-0.14309760220064988,0.7572712070594354,0.02693594095411302,False,unstable
darcy,deeponet,med-large,3000,256,197953,3,3,1.0,0.0,0.0,0.6793290439250205,2.2365152835845947,0.038833528611006946,1.2772173086971697,0.02497775340402822,False,unstable
darcy,deeponet,med-large,5000,32,154945,5,5,1.0,0.0,0.0,0.085516106757654,0.7710267901420593,-0.07541041676573858,0.17902881304454968,0.025145356793553068,False,mixed
darcy,deeponet,med-large,5000,64,161089,5,5,1.0,0.0,0.0,0.7609002284465998,0.8728960156440735,0.21326844188467056,-0.03135136051834489,-0.012683124850895152,False,unstable
darcy,deeponet,med-large,5000,128,173377,5,5,1.0,0.0,0.0,0.2961117093228883,0.7382340431213379,-0.43677091313425587,-0.05553420045952637,-0.004697258343183799,False,data_limited
darcy,deeponet,med-large,5000,256,197953,5,5,1.0,0.0,0.0,0.3271631005901441,0.8082162737846375,-1.9925479868688596,0.13066313316218658,0.031056545562544648,False,data_limited
darcy,deeponet,medium,50,32,70529,5,5,1.0,0.0,0.0,0.5578866543022317,1.4975327253341677,0.3258804988348141,0.149137015205161,-0.14451794540898988,False,unstable
darcy,deeponet,medium,50,64,74625,5,5,1.0,0.0,0.0,0.345640656343341,1.6606229543685913,-0.06903987366989132,0.2053330898884703,0.15421760975070922,False,mixed
darcy,deeponet,medium,50,128,82817,5,5,1.0,0.0,0.0,0.2795544536976081,1.9906694889068604,-0.4398444828916941,-0.04890502657361686,-0.11439876131503485,False,data_limited
darcy,deeponet,medium,50,256,99201,5,5,1.0,0.0,0.0,0.5451132904409761,1.551769733428955,0.12045742832277949,-0.3593392177190132,-0.5335186070411303,False,unstable
darcy,deeponet,medium,100,32,70529,5,5,1.0,0.0,0.0,0.3907011514237533,1.8770512342453003,-0.06549301022486373,-0.24578335729954442,0.1284084082059321,False,resolution_sensitive
darcy,deeponet,medium,100,64,74625,5,5,1.0,0.0,0.0,0.3866064165331594,1.5830256938934326,-0.4224499791163221,-0.17752940097478367,-0.3456400734767035,False,mixed
darcy,deeponet,medium,100,128,82817,5,5,1.0,0.0,0.0,0.4208531928789036,1.4675495624542236,-0.40934217488975616,0.045843624422718485,-0.1935996827157343,False,data_limited
darcy,deeponet,medium,100,256,99201,5,5,1.0,0.0,0.0,0.657660579343763,1.686897039413452,-0.3553840487389323,0.20096269349545998,-0.11733887157823673,False,unstable
darcy,deeponet,medium,150,32,70529,3,3,1.0,0.0,0.0,0.1334210465903023,1.3935681581497192,-0.9663759638760802,-0.4166263948588891,-0.06707304079639624,False,mixed
darcy,deeponet,medium,150,64,74625,3,3,1.0,0.0,0.0,0.0648749943515796,1.0440256595611572,-0.7039088712240902,-0.06716092606060396,-0.08017398995982714,False,data_limited
darcy,deeponet,medium,150,128,82817,3,3,1.0,0.0,0.0,0.0849433942325741,1.2696771621704102,-0.4827458014011744,0.004243465788452467,0.029842008206767866,False,data_limited
darcy,deeponet,medium,150,256,99201,3,3,1.0,0.0,0.0,0.0542063866381036,1.0501854419708252,-0.7117556751923997,-0.27381761116077596,0.061200071067296774,False,mixed
darcy,deeponet,medium,200,32,70529,3,3,1.0,0.0,0.0,0.1516088141584986,0.9606561660766602,-0.43385837765557006,0.01668373535244582,0.08979210368426699,False,data_limited
darcy,deeponet,medium,200,64,74625,3,3,1.0,0.0,0.0,0.1901186623410589,0.9718299508094788,-0.0824574120913946,0.0642856802626693,0.006243215633869228,False,mixed
darcy,deeponet,medium,200,128,82817,3,3,1.0,0.0,0.0,0.2023514902287161,1.0501995086669922,-0.4586207912497148,0.041920222438563755,0.12543618265601483,False,data_limited
darcy,deeponet,medium,200,256,99201,3,3,1.0,0.0,0.0,0.1580216517478506,1.029979944229126,-0.2068100315978895,-0.028047180295765237,0.1233326493866922,False,mixed
darcy,deeponet,medium,300,32,70529,3,3,1.0,0.0,0.0,0.0185279177743403,1.0316296815872192,-0.08253921651139086,-0.06522542929471338,0.046322290001678965,False,mixed
darcy,deeponet,medium,300,64,74625,3,3,1.0,0.0,0.0,0.0265774507785196,0.9860274791717528,0.011349535156921194,-0.07954213285767632,0.046713785279599,False,mixed
darcy,deeponet,medium,300,128,82817,3,3,1.0,0.0,0.0,0.1041355440720536,0.9239206910133362,-0.18391934336361435,-0.05793284396479499,0.043772718481506115,False,mixed
darcy,deeponet,medium,300,256,99201,3,3,1.0,0.0,0.0,0.0666185801057017,0.9099341630935668,-0.12412897295594984,-0.022006851508950733,-0.034258236665293436,False,mixed
darcy,deeponet,medium,500,32,70529,5,5,1.0,0.0,0.0,0.3575748817634769,0.890681266784668,-0.21205635450348356,0.1407979139766903,-0.019510734622509303,False,mixed
darcy,deeponet,medium,500,64,74625,5,5,1.0,0.0,0.0,0.1501832193028458,0.9819892048835754,-0.13931469069365665,-0.002722938711930174,-4.160741404113422e-05,False,mixed
darcy,deeponet,medium,500,128,82817,5,5,1.0,0.0,0.0,0.2739369401205003,0.8873254656791687,0.06381305440431564,-0.04762620062535107,0.17465096351234569,False,mixed
darcy,deeponet,medium,500,256,99201,5,5,1.0,0.0,0.0,0.282157609658645,0.9192484021186828,-0.08381493682051973,0.05099139014984843,0.05271581504648341,False,mixed
darcy,deeponet,medium,750,32,70529,3,3,1.0,0.0,0.0,0.0695306428387687,0.8494505882263184,0.0808240645216176,0.030933819764348162,0.042407182469796544,False,mixed
darcy,deeponet,medium,750,64,74625,3,3,1.0,0.0,0.0,0.1187373882009036,0.8678609132766724,-0.12111717447695623,0.1027976282199186,0.12760561970929127,False,mixed
darcy,deeponet,medium,750,128,82817,3,3,1.0,0.0,0.0,0.0320137247930838,0.9795541763305664,0.01939060024629303,-0.021249502012678285,0.03567333372011604,False,saturated
darcy,deeponet,medium,750,256,99201,3,3,1.0,0.0,0.0,0.2506239099852647,0.8426682949066162,0.08719403868437334,-0.21716044070084556,-0.032025395119209266,False,mixed
darcy,deeponet,medium,1000,32,70529,5,5,1.0,0.0,0.0,0.0856854156189037,0.9420040845870972,-0.06325551000461738,-0.06114332502188365,0.06162169890433253,False,mixed
darcy,deeponet,medium,1000,64,74625,5,5,1.0,0.0,0.0,0.1129150771183192,0.9029148817062378,-0.02161549643808807,-0.03343967084959247,0.06731627910328083,False,mixed
darcy,deeponet,medium,1000,128,82817,5,5,1.0,0.0,0.0,0.0511704230591569,0.8993321061134338,-0.15221130248908563,0.05652940595531372,0.05222143572629718,False,mixed
darcy,deeponet,medium,1000,256,99201,5,5,1.0,0.0,0.0,0.229387726010284,0.9765194654464722,-0.05184553214497415,0.11879482858792874,0.09521815330131883,False,mixed
darcy,deeponet,medium,2000,32,70529,3,3,1.0,0.0,0.0,0.0657536879431106,0.7983498573303223,-0.1219449611545619,0.08985600043146695,-0.22010500636869354,False,mixed
darcy,deeponet,medium,2000,64,74625,3,3,1.0,0.0,0.0,0.045351725672561,0.8496549725532532,-0.11077237811909674,0.039859737148123735,0.05991587712643327,False,mixed
darcy,deeponet,medium,2000,128,82817,3,3,1.0,0.0,0.0,0.444623944443342,0.8437061309814453,-0.11450222973221261,-0.042637819077569396,0.06325117368163316,False,mixed
darcy,deeponet,medium,2000,256,99201,3,3,1.0,0.0,0.0,0.1110092239388212,0.8008885383605957,-0.21025744498103358,-0.07513911201991934,0.008254325438917742,False,mixed
darcy,deeponet,medium,3000,32,70529,3,3,1.0,0.0,0.0,0.0463073826955992,0.8238919377326965,-0.04557963831407579,-0.04343519987447804,-0.021611449635676818,False,mixed
darcy,deeponet,medium,3000,64,74625,3,3,1.0,0.0,0.0,0.9818984216976034,0.7994567155838013,-0.08808264518485161,-0.02754144574591114,0.021386348106628414,False,unstable
darcy,deeponet,medium,3000,128,82817,3,3,1.0,0.0,0.0,0.0363908098555781,0.7930282354354858,-0.06617878008649594,-0.022310644223639653,0.06627589134141317,False,mixed
darcy,deeponet,medium,3000,256,99201,3,3,1.0,0.0,0.0,0.258794830293037,0.7751086950302124,-0.0515484237924542,-0.03297359682993505,0.9072269062813153,False,capacity_limited
darcy,deeponet,medium,5000,32,70529,5,5,1.0,0.0,0.0,0.1298393653767549,0.7656940817832947,-0.14340834805896954,0.03367008153179783,-0.03078875120090266,False,mixed
darcy,deeponet,medium,5000,64,74625,5,5,1.0,0.0,0.0,0.1920840235494396,0.7837742567062378,-0.038783000530348714,0.026244445028358716,0.06132323911453053,False,mixed
darcy,deeponet,medium,5000,128,82817,5,5,1.0,0.0,0.0,0.2079553527914714,0.7940649390220642,0.0025574641852847174,-0.018490012235846915,-0.06643046442860427,False,mixed
darcy,deeponet,medium,5000,256,99201,5,5,1.0,0.0,0.0,0.029904538803227,0.763939380645752,-0.02841445139308443,-0.05579883299661344,0.023269192043175835,False,mixed
darcy,deeponet,small,50,32,18881,5,5,1.0,0.0,0.0,0.4669596277088662,1.7775150537490845,0.18906219016577339,0.7215302483169552,0.0039808443324537935,False,resolution_sensitive
darcy,deeponet,small,50,64,20929,5,5,1.0,0.0,0.0,0.3025547924199763,2.9309980869293213,-0.8839129307966247,-0.1417876192212847,-0.1881084298971557,False,data_limited
darcy,deeponet,small,50,128,25025,5,5,1.0,0.0,0.0,0.3838099671920509,1.460322022438049,0.09220461492004033,-0.4634235474275469,-0.12530773764050157,False,resolution_sensitive
darcy,deeponet,small,50,256,33217,5,5,1.0,0.0,0.0,0.3726268838517376,1.541724443435669,-0.12882723812643201,0.07825839190443028,0.10080320094718487,False,mixed
darcy,deeponet,small,100,32,18881,5,5,1.0,0.0,0.0,0.4118277573940404,2.02640700340271,-0.34854411571858396,-0.35144487264544283,-0.16671900129547743,False,mixed
darcy,deeponet,small,100,64,20929,5,5,1.0,0.0,0.0,0.3033052413183444,1.5882952213287354,-0.6141938702942167,-0.1902164068441512,-0.025570786225580764,False,data_limited
darcy,deeponet,small,100,128,25025,5,5,1.0,0.0,0.0,0.5394677845937275,1.5567002296447754,-0.20127461836223365,-0.08588070109245079,-0.23318314058128195,False,unstable
darcy,deeponet,small,100,256,33217,5,5,1.0,0.0,0.0,0.5640441368364426,1.4100220203399658,-0.3061369636772235,-0.14277346114204192,-0.005272245666532946,False,unstable
darcy,deeponet,small,150,32,18881,3,3,1.0,0.0,0.0,0.306518960528427,1.212035894393921,-1.0850012193745622,0.3004853489887988,-0.11733492694089771,False,mixed
darcy,deeponet,small,150,64,20929,3,3,1.0,0.0,0.0,0.1490857353850679,1.492693305015564,-0.5130438453605096,-0.025079303816350297,-0.1290277457978447,False,data_limited
darcy,deeponet,small,150,128,25025,3,3,1.0,0.0,0.0,0.1576907249186389,1.1706207990646362,-0.440607226961427,-0.21929422488950032,-0.2869141946790666,False,mixed
darcy,deeponet,small,150,256,33217,3,3,1.0,0.0,0.0,0.0832793833008776,1.1013929843902588,-0.3639528718316174,-0.08794449315750145,-0.11417358643973075,False,data_limited
darcy,deeponet,small,200,32,18881,3,3,1.0,0.0,0.0,0.1139675669310117,0.955231785774231,-0.5130561532065433,0.2205125013686102,-0.08842677346454152,False,data_limited
darcy,deeponet,small,200,64,20929,3,3,1.0,0.0,0.0,0.1589954311763096,1.1129858493804932,-0.42542882518216396,0.13198058936241652,-0.000469879844317982,False,data_limited
darcy,deeponet,small,200,128,25025,3,3,1.0,0.0,0.0,0.075171807773973,1.1470147371292114,-0.24111008936199332,-0.011335214328004667,-0.1721590369473534,False,data_limited
darcy,deeponet,small,200,256,33217,3,3,1.0,0.0,0.0,0.1225494335371517,1.0956331491470337,-0.35578100043723104,-0.06611910601223224,-0.06624801507284744,False,data_limited
darcy,deeponet,small,300,32,18881,3,3,1.0,0.0,0.0,0.032829702580315,0.849317729473114,-0.10473016881067171,0.3881126770131782,-0.2308973985064325,False,mixed
darcy,deeponet,small,300,64,20929,3,3,1.0,0.0,0.0,0.0809432734085711,1.1114853620529177,0.23454013174545701,0.11089372810592475,-0.13604239172435276,False,data_limited
darcy,deeponet,small,300,128,25025,3,3,1.0,0.0,0.0,0.0394183904074883,0.9904552698135376,-0.09988815633329415,-0.18447031251703386,-0.026463021259626785,False,mixed
darcy,deeponet,small,300,256,33217,3,3,1.0,0.0,0.0,0.0191865760614774,0.8606796860694885,-0.19965002592103048,-0.2026154042327392,-0.19805708103536546,False,mixed
darcy,deeponet,small,500,32,18881,5,5,1.0,0.0,0.0,0.4895688415065961,0.8678255677223206,0.00839939966488542,0.6690034434346366,-0.022843010937992358,False,resolution_sensitive
darcy,deeponet,small,500,64,20929,5,5,1.0,0.0,0.0,0.2909900129179038,1.3798203468322754,-0.19376460102053505,0.1351809855272368,-0.032786239489161095,False,mixed
darcy,deeponet,small,500,128,25025,5,5,1.0,0.0,0.0,0.269060514272552,1.0466934442520142,-0.09953195366219185,-0.2983192982994563,0.008234021113502124,False,resolution_sensitive
darcy,deeponet,small,500,256,33217,5,5,1.0,0.0,0.0,0.1028092187409338,0.9124654531478882,0.10665812559400348,-0.19799712421875001,-0.028610721423550957,False,mixed
darcy,deeponet,small,750,32,18881,3,3,1.0,0.0,0.0,0.0368843073419447,0.855879545211792,-0.09491313850272637,0.12086640473229276,-0.05120404840527579,False,mixed
darcy,deeponet,small,750,64,20929,3,3,1.0,0.0,0.0,0.0708820769526633,0.9306728839874268,-0.6167425240967885,0.039554983964785725,-0.03927917969637676,False,data_limited
darcy,deeponet,small,750,128,25025,3,3,1.0,0.0,0.0,0.1076928171433083,0.9041221737861632,-0.33805610549079085,0.014098308810178033,-0.013755051174501019,False,data_limited
darcy,deeponet,small,750,256,33217,3,3,1.0,0.0,0.0,0.0603609563433669,0.9490412473678588,-0.14602952168018218,0.06995305442307734,-0.061034768417028505,False,mixed
darcy,deeponet,small,1000,32,18881,5,5,1.0,0.0,0.0,0.0562511841857115,0.8125699162483215,-0.05340350333979755,0.1471740578405741,0.0004949050994479311,False,mixed
darcy,deeponet,small,1000,64,20929,5,5,1.0,0.0,0.0,0.1823566066666496,0.8998384475708008,-0.14966357551365722,0.01360950203320454,-0.02792341555182062,False,mixed
darcy,deeponet,small,1000,128,25025,5,5,1.0,0.0,0.0,0.1120061994282931,0.8280460238456726,-0.1428810596896683,-0.06296279709115317,-0.0314195947394966,False,mixed
darcy,deeponet,small,1000,256,33217,5,5,1.0,0.0,0.0,0.0645591783884057,0.8246262669563293,-0.21618165602100803,-0.005970540408141402,-0.042900979648211136,False,mixed
darcy,deeponet,small,2000,32,18881,3,3,1.0,0.0,0.0,0.0574211352283242,0.8122026920318604,-0.0530130923918002,-0.015345207077006706,0.09536255226454077,False,mixed
darcy,deeponet,small,2000,64,20929,3,3,1.0,0.0,0.0,0.0590023841918421,0.8036094903945923,-0.17509302727435128,-0.023752064824665752,-0.008339225302601276,False,mixed
darcy,deeponet,small,2000,128,25025,3,3,1.0,0.0,0.0,0.1631345853774956,0.785894513130188,-0.03202727164679429,-0.03296448033879721,-0.005985965425156429,False,saturated
darcy,deeponet,small,2000,256,33217,3,3,1.0,0.0,0.0,0.0859659652928696,0.7677122354507446,0.03033668601984141,-0.033770038105269615,-0.055361305137267273,False,mixed
darcy,deeponet,small,3000,32,18881,3,3,1.0,0.0,0.0,0.0023424299076653,0.7665969133377075,0.06035964593613585,-0.046318061038749955,0.019928042922251202,False,mixed
darcy,deeponet,small,3000,64,20929,3,3,1.0,0.0,0.0,0.1054076196256837,0.7423760294914246,0.044778495985332,0.030240371497049775,-0.008863551069759754,False,mixed
darcy,deeponet,small,3000,128,25025,3,3,1.0,0.0,0.0,0.1035209219802117,0.7994173765182495,0.015079664499783508,0.09983639896144361,0.05855269824767654,False,mixed
darcy,deeponet,small,3000,256,33217,3,3,1.0,0.0,0.0,0.3821368146618949,0.8525727391242981,0.019204220574523898,0.09287399389003778,0.005175831019078067,False,mixed
darcy,deeponet,small,5000,32,18881,5,5,1.0,0.0,0.0,0.16222386104139,0.8583886027336121,0.22139803119160376,-0.03594236694762716,0.002542078237160705,False,mixed
darcy,deeponet,small,5000,64,20929,5,5,1.0,0.0,0.0,0.0681615824343319,0.8372674584388733,0.2354769707964597,-0.053680504623011924,0.025912780445086943,False,data_limited
