task,model_name,capacity_name,dataset_size,resolution_train,resolution_eval,n_runs,n_success,median_test_rel_l2,iqr_test_rel_l2,seed_cv_test_rel_l2,worst_test_rel_l2,best_test_rel_l2,parent_convergence_rate,parent_converged,parent_median_test_rel_l2,degradation_vs_diagonal,is_r48_train
diffusion,deeponet,tiny,1000,128,512,4,4,0.2418941855430603,0.031145665794610977,0.07848437262276463,0.2588664889335632,0.2231509536504745,1.0,True,0.24016863852739329,1.0071847308051847,False
diffusion,deeponet,tiny,1000,256,32,4,4,0.2601243555545807,0.013444922864437159,0.07830010117182928,0.2844438254833221,0.2346338033676147,1.0,True,0.2276421934366226,1.1426895498922585,False
diffusion,deeponet,tiny,1000,256,64,4,4,0.23373316228389734,0.015951313078403445,0.10940960848409795,0.2636546194553375,0.2012171149253845,1.0,True,0.2276421934366226,1.0267567657617502,False
diffusion,deeponet,tiny,1000,256,128,4,4,0.2282099425792694,0.016523454338312177,0.11817820914010588,0.2594503462314605,0.1936692744493484,1.0,True,0.2276421934366226,1.0024940417858208,False
diffusion,deeponet,tiny,1000,256,512,4,4,0.22792296856641764,0.017038796097040176,0.11944143212849699,0.2592422068119049,0.1928853988647461,1.0,True,0.2276421934366226,1.0012334054840901,False
diffusion,deeponet,tiny,5000,32,64,4,4,0.24565855413675308,0.03569517657160762,0.09561249534972235,0.2723429501056671,0.2239553928375244,1.0,True,0.23258963972330088,1.0561887211700383,False
diffusion,deeponet,tiny,5000,32,128,4,4,0.25940182805061335,0.032149240374565125,0.08166660863038856,0.2842949032783508,0.2406640648841858,1.0,True,0.23258963972330088,1.1152767954721003,False
diffusion,deeponet,tiny,5000,32,256,4,4,0.26779983937740326,0.03007702529430384,0.07410801243096633,0.2915929853916168,0.2507413029670715,1.0,True,0.23258963972330088,1.1513833535147568,False
diffusion,deeponet,tiny,5000,32,512,4,4,0.27232818305492396,0.02899462729692459,0.07031509209652685,0.2955338060855865,0.2561347782611847,1.0,True,0.23258963972330088,1.1708525942036707,False
diffusion,deeponet,tiny,5000,64,32,4,4,0.2304423376917839,0.024019580334425,0.09876928219742767,0.2689102292060852,0.2162891030311584,1.0,True,0.2196453958749771,1.0491562401014427,False
diffusion,deeponet,tiny,5000,64,128,4,4,0.22344921529293055,0.024303395301103592,0.10918709347593873,0.2639966309070587,0.2064667791128158,1.0,True,0.2196453958749771,1.01731800205873,False
diffusion,deeponet,tiny,5000,64,256,4,4,0.22752649337053293,0.023399468511343002,0.1045101223142183,0.2670667171478271,0.2109826207160949,1.0,True,0.2196453958749771,1.035881004762976,False
diffusion,deeponet,tiny,5000,64,512,4,4,0.23008596897125239,0.02286464348435399,0.10162832697335256,0.2689933478832245,0.2138504534959793,1.0,True,0.2196453958749771,1.0475337671189706,False
diffusion,deeponet,tiny,5000,128,32,4,4,0.2486082389950752,0.009002085775137003,0.06081094219839972,0.2791381478309631,0.2470130622386932,1.0,True,0.22520180791616434,1.1039353604462374,False
diffusion,deeponet,tiny,5000,128,64,4,4,0.2275137528777122,0.011452835053205518,0.07743964210752316,0.2629389464855194,0.2247427105903625,1.0,True,0.22520180791616434,1.0102661030252853,False
diffusion,deeponet,tiny,5000,128,256,4,4,0.22631226480007172,0.012472130358219174,0.07971140854865445,0.2621514797210693,0.2225722074508667,1.0,True,0.22520180791616434,1.0049309412485745,False
diffusion,deeponet,tiny,5000,128,512,4,4,0.227416880428791,0.012553080916404696,0.07902021950318114,0.2630100846290588,0.2235108166933059,1.0,True,0.22520180791616434,1.0098359446272795,False
diffusion,deeponet,tiny,5000,256,32,4,4,0.2690228670835495,0.026675276458263397,0.06002251238781403,0.2861806452274322,0.2558474838733673,1.0,True,0.2399134337902069,1.1213330693219847,False
diffusion,deeponet,tiny,5000,256,64,4,4,0.24531149119138715,0.032076589763164576,0.07840288590587566,0.2654154002666473,0.2296685427427292,1.0,True,0.2399134337902069,1.022500021428148,False
diffusion,deeponet,tiny,5000,256,128,4,4,0.24040642380714414,0.033421449363231714,0.08320094455580447,0.2613321244716644,0.2242314219474792,1.0,True,0.2399134337902069,1.0020548662454989,False
diffusion,deeponet,tiny,5000,256,512,4,4,0.24017377197742462,0.03358498960733419,0.08368086384094275,0.2612663209438324,0.2239898741245269,1.0,True,0.2399134337902069,1.0010851338464246,False
diffusion,deeponet,xlarge,50,32,64,4,4,0.2685318887233734,0.004451304674148504,0.02397389921693722,0.2777517139911651,0.2620795667171478,1.0,True,0.2586479038000107,1.0382140538475237,False
diffusion,deeponet,xlarge,50,32,128,4,4,0.2802301347255707,0.004573479294776861,0.022724004825001757,0.2894934713840484,0.274032324552536,1.0,True,0.2586479038000107,1.0834425124212397,False
diffusion,deeponet,xlarge,50,32,256,4,4,0.2876545339822769,0.00455887615680689,0.02172357402530545,0.2967645823955536,0.2816053032875061,1.0,True,0.2586479038000107,1.1121471690128,False
diffusion,deeponet,xlarge,50,32,512,4,4,0.29170700907707214,0.004537858068943024,0.021159654303095347,0.3007086813449859,0.285740315914154,1.0,True,0.2586479038000107,1.1278150906748625,False
diffusion,deeponet,xlarge,50,64,32,4,4,0.2781510502099991,0.007778570055961553,0.02128694580305759,0.2854213416576385,0.2722185850143432,1.0,True,0.2702728360891342,1.0291491155192032,False
diffusion,deeponet,xlarge,50,64,128,4,4,0.2734927833080292,0.009805485606193598,0.02689024211695507,0.2792201042175293,0.2633594870567322,1.0,True,0.2702728360891342,1.0119136916069251,False
diffusion,deeponet,xlarge,50,64,256,4,4,0.27671554684638977,0.00974347442388529,0.02616186380874471,0.2819195091724396,0.26651132106781,1.0,True,0.2702728360891342,1.0238378034969478,False
diffusion,deeponet,xlarge,50,64,512,4,4,0.2787284702062607,0.009667672216892187,0.025625334610883118,0.2836543619632721,0.2685639560222626,1.0,True,0.2702728360891342,1.0312855492230741,False
diffusion,deeponet,xlarge,50,128,32,4,4,0.3133549243211746,0.004652284085750524,0.01852433795982596,0.3222395777702331,0.3083285093307495,1.0,True,0.29491457343101496,1.0625277709257497,False
diffusion,deeponet,xlarge,50,128,64,4,4,0.29687654972076416,0.005373254418373108,0.017403706437098106,0.3057974278926849,0.2944052517414093,1.0,True,0.29491457343101496,1.0066526935814792,False
diffusion,deeponet,xlarge,50,128,256,4,4,0.29569979012012476,0.0043803974986076355,0.014451899218520567,0.3027291595935821,0.2930295169353485,1.0,True,0.29491457343101496,1.002662522506008,False
diffusion,deeponet,xlarge,50,128,512,4,4,0.29645372927188873,0.00409775972366333,0.013792927363687939,0.3030213415622711,0.2936078906059265,1.0,True,0.29491457343101496,1.00521898874975,False
diffusion,deeponet,xlarge,50,256,32,4,4,0.33387260138988495,0.008972659707069397,0.02392331519355967,0.3444728851318359,0.3258182108402252,1.0,True,0.32108862698078156,1.0398144728117964,False
diffusion,deeponet,xlarge,50,256,64,4,4,0.3214695304632187,0.0062332078814505976,0.022211219492798473,0.3272949755191803,0.3104787766933441,1.0,True,0.32108862698078156,1.0011862876801922,False
diffusion,deeponet,xlarge,50,256,128,4,4,0.320354700088501,0.004759110510349218,0.02166711284567378,0.3237316310405731,0.3080989122390747,1.0,True,0.32108862698078156,0.9977142544749039,False
diffusion,deeponet,xlarge,50,256,512,4,4,0.3218173682689667,0.0036774575710296076,0.021422244810347518,0.3233643770217895,0.3087464570999145,1.0,True,0.32108862698078156,1.002269595454182,False
diffusion,deeponet,xlarge,100,32,64,4,4,0.17680239677429194,0.01875365525484085,0.09021059708488696,0.2031622529029846,0.1672717630863189,1.0,True,0.15832346677780146,1.116716304743533,False
diffusion,deeponet,xlarge,100,32,128,4,4,0.19839589297771454,0.017490413039922714,0.07134403391310191,0.2222889065742492,0.1917276531457901,1.0,True,0.15832346677780146,1.2531047798249175,False
diffusion,deeponet,xlarge,100,32,256,4,4,0.21214101463556284,0.01599551364779478,0.06175032904034996,0.2337392717599868,0.205091968178749,1.0,True,0.15832346677780146,1.3399214844966187,False
diffusion,deeponet,xlarge,100,32,512,4,4,0.21944319456815714,0.015218161046504919,0.05719195807480917,0.2398295104503631,0.2121719568967819,1.0,True,0.15832346677780146,1.38604338974041,False
diffusion,deeponet,xlarge,100,64,32,4,4,0.17855720221996305,0.007292505353689249,0.030787694847400977,0.1867576241493225,0.1749371141195297,1.0,True,0.15729287266731262,1.1351894030038234,False
diffusion,deeponet,xlarge,100,64,128,4,4,0.16387972235679626,0.00914177298545843,0.03753893035610057,0.1692859977483749,0.1566123813390731,1.0,True,0.15729287266731262,1.0418763391995223,False
diffusion,deeponet,xlarge,100,64,256,4,4,0.1708629503846168,0.008488457649946213,0.03391863455861395,0.1755415350198745,0.1635899096727371,1.0,True,0.15729287266731262,1.0862726803013256,False
diffusion,deeponet,xlarge,100,64,512,4,4,0.17521258443593973,0.008090410381555585,0.031859143087342286,0.1795350760221481,0.1680002957582473,1.0,True,0.15729287266731262,1.1139257708550392,False
diffusion,deeponet,xlarge,100,128,32,4,4,0.2131763398647308,0.0032761059701443274,0.010975001737942958,0.2157449573278427,0.21067875623703,1.0,True,0.1774418205022812,1.2013872449081993,False
diffusion,deeponet,xlarge,100,128,64,4,4,0.18147104978561396,0.002165846526622772,0.018537554499154625,0.1857057511806488,0.1774657964706421,1.0,True,0.1774418205022812,1.0227073261079451,False
diffusion,deeponet,xlarge,100,128,256,4,4,0.17920712381601328,0.004871454089879962,0.024724712317640972,0.185978278517723,0.1757986098527908,1.0,True,0.1774418205022812,1.0099486316626773,False
diffusion,deeponet,xlarge,100,128,512,4,4,0.18088605254888535,0.0052048414945602695,0.025226046240766575,0.1880018264055252,0.1776898801326751,1.0,True,0.1774418205022812,1.0194104864166442,False
diffusion,deeponet,xlarge,100,256,32,4,4,0.24312051385641095,0.005125608295202255,0.0159917620933935,0.2467235922813415,0.2381382584571838,1.0,True,0.20256124436855316,1.2002321303578765,False
diffusion,deeponet,xlarge,100,256,64,4,4,0.21053083986043925,0.00537044554948804,0.019132496991711767,0.2139339745044708,0.2051581293344497,1.0,True,0.20256124436855316,1.0393441278302264,False
diffusion,deeponet,xlarge,100,256,128,4,4,0.20336488634347916,0.004203908145427704,0.019804476130721647,0.2082593441009521,0.198692962527275,1.0,True,0.20256124436855316,1.0039674024388585,False
diffusion,deeponet,xlarge,100,256,512,4,4,0.2029209285974502,0.002966046333313016,0.020251750428999037,0.2090213447809219,0.199074313044548,1.0,True,0.20256124436855316,1.0017756813748764,False
diffusion,deeponet,xlarge,500,32,64,4,4,0.13825380057096476,0.01605110615491867,0.07511677450226305,0.1469114571809768,0.126353770494461,1.0,True,0.09800444543361661,1.4106890759828958,False
diffusion,deeponet,xlarge,500,32,128,4,4,0.17229308187961576,0.010068748146295492,0.04677685898813316,0.1802291572093963,0.1620579808950424,1.0,True,0.09800444543361661,1.7580129260189388,False
diffusion,deeponet,xlarge,500,32,256,4,4,0.19093352556228635,0.00751208513975149,0.037596138829446284,0.1984985172748565,0.1815580427646637,1.0,True,0.09800444543361661,1.9482129072564909,False
diffusion,deeponet,xlarge,500,32,512,4,4,0.20047118514776224,0.006345808506012046,0.034000355359173194,0.2078534364700317,0.1915032118558883,1.0,True,0.09800444543361661,2.045531549724972,False
diffusion,deeponet,xlarge,500,64,32,4,4,0.13238018378615374,0.02291700430214401,0.1458922445740753,0.1663922071456909,0.1229029446840286,1.0,True,0.10027763620018955,1.320136660599739,False
diffusion,deeponet,xlarge,500,64,128,4,4,0.11249632760882375,0.023118050768971388,0.1624373976631331,0.1371064037084579,0.0951702147722244,1.0,True,0.10027763620018955,1.1218486182127527,False
diffusion,deeponet,xlarge,500,64,256,4,4,0.12421522289514539,0.01900973170995715,0.12347439397692823,0.1431050896644592,0.1079294830560684,1.0,True,0.10027763620018955,1.2387131129334559,False
diffusion,deeponet,xlarge,500,64,512,4,4,0.13109925389289856,0.01694505847990513,0.10549169218923068,0.1471626162528991,0.115465335547924,1.0,True,0.10027763620018955,1.3073628264549255,False
diffusion,deeponet,xlarge,500,128,32,4,4,0.1689600273966789,0.019155308604240362,0.06974818006984229,0.1824021935462951,0.1598125845193863,1.0,True,0.10519175231456755,1.6062098375490257,False
diffusion,deeponet,xlarge,500,128,64,4,4,0.11413428187370295,0.031918833032250404,0.1703904450276667,0.1358901560306549,0.0983642265200614,1.0,True,0.10519175231456755,1.0850116987536578,False
diffusion,deeponet,xlarge,500,128,256,4,4,0.10785853862762446,0.033252695575356456,0.1907592244623149,0.130599245429039,0.0901675447821617,1.0,True,0.10519175231456755,1.0253516673539393,False
diffusion,deeponet,xlarge,500,128,512,4,4,0.11086680740118024,0.03193793259561062,0.1790843399952937,0.1328406780958175,0.0936878994107246,1.0,True,0.10519175231456755,1.0539496202101653,False
diffusion,deeponet,xlarge,500,256,32,4,4,0.1947981789708137,0.012824460864067078,0.06926507976975592,0.2108561247587204,0.1784240901470184,1.0,True,0.12189109623432155,1.5981329644975601,False
diffusion,deeponet,xlarge,500,256,64,4,4,0.13924225419759745,0.011833006516098976,0.1188128800518459,0.1540958136320114,0.1149215921759605,1.0,True,0.12189109623432155,1.1423496752373143,False
diffusion,deeponet,xlarge,500,256,128,4,4,0.12427319586277005,0.01645657233893874,0.13615612133829805,0.1361968517303466,0.0982937887310981,1.0,True,0.12189109623432155,1.0195428517918093,False
diffusion,deeponet,xlarge,500,256,512,4,4,0.12214772775769231,0.01857708394527441,0.1271187661693545,0.130448505282402,0.0982461795210838,1.0,True,0.12189109623432155,1.002105416484871,False
diffusion,deeponet,xlarge,1000,32,64,4,4,0.14434932172298431,0.01099113002419469,0.07378266719887122,0.148562952876091,0.1262162327766418,1.0,True,0.1127432622015476,1.2803365709334857,False
diffusion,deeponet,xlarge,1000,32,128,4,4,0.174482449889183,0.007167909294366864,0.04141972992572907,0.1780561506748199,0.1622516065835952,1.0,True,0.1127432622015476,1.5476086684210555,False
diffusion,deeponet,xlarge,1000,32,256,4,4,0.19153930991888046,0.005483217537403079,0.03006316009557406,0.1947878748178482,0.1818989217281341,1.0,True,0.1127432622015476,1.698898064316,False
diffusion,deeponet,xlarge,1000,32,512,4,4,0.20036774873733515,0.004707753658294678,0.025420380917660825,0.2034615874290466,0.191914826631546,1.0,True,0.1127432622015476,1.7772037532419809,False
diffusion,deeponet,xlarge,1000,64,32,4,4,0.15312562882900235,0.004769019782543127,0.031132328288912835,0.1585522294044494,0.1471769511699676,1.0,True,0.12007164582610125,1.2752854995489353,False
diffusion,deeponet,xlarge,1000,64,128,4,4,0.1251612342894077,0.006610823795199394,0.07736121338429967,0.1336007565259933,0.1106045246124267,1.0,True,0.12007164582610125,1.042387929542314,False
diffusion,deeponet,xlarge,1000,64,256,4,4,0.13312644511461255,0.006936850026249941,0.06984056154349631,0.1408886164426803,0.1189376041293144,1.0,True,0.12007164582610125,1.1087250799195212,False
diffusion,deeponet,xlarge,1000,64,512,4,4,0.13822196424007416,0.00700576975941658,0.06513701755012079,0.1455805152654647,0.1243927776813507,1.0,True,0.12007164582610125,1.1511624021566247,False
diffusion,deeponet,xlarge,1000,128,32,4,4,0.1809366717934608,0.0018182843923569003,0.017685643089841913,0.1869968026876449,0.1799752116203308,1.0,True,0.1258391141891479,1.4378412702547805,False
diffusion,deeponet,xlarge,1000,128,64,4,4,0.13364061713218686,0.00298562273383135,0.031006617957067675,0.1410733461380005,0.1315885633230209,1.0,True,0.1258391141891479,1.0619958507599838,False
diffusion,deeponet,xlarge,1000,128,256,4,4,0.12741900235414505,0.002889636904001236,0.031194146440307585,0.1341592669486999,0.1248204708099365,1.0,True,0.1258391141891479,1.0125548258598074,False
diffusion,deeponet,xlarge,1000,128,512,4,4,0.129526637494564,0.002742972224950818,0.029697555679464537,0.1359797567129135,0.1269045919179916,1.0,True,0.1258391141891479,1.0293034747516852,False
diffusion,deeponet,xlarge,1000,256,32,4,4,0.19461534172296518,0.010833289474248803,0.06952607715568364,0.2134896367788314,0.1804927736520767,1.0,True,0.1285691298544406,1.5137019434081784,False
diffusion,deeponet,xlarge,1000,256,64,4,4,0.14266673475503916,0.01812027022242546,0.1466096194226731,0.1660187095403671,0.1157117635011673,1.0,True,0.1285691298544406,1.1096499985382116,False
diffusion,deeponet,xlarge,1000,256,128,4,4,0.12993098050355906,0.020294710993766743,0.17945174512065673,0.1529769450426101,0.0978955030441284,1.0,True,0.1285691298544406,1.0105923610952354,False
diffusion,deeponet,xlarge,1000,256,512,4,4,0.12924970686435694,0.019864682108163806,0.17565023429175453,0.1499965786933899,0.0969691425561904,1.0,True,0.1285691298544406,1.0052934713852917,False
diffusion,deeponet,xlarge,5000,32,64,4,4,0.1404316499829292,0.009688891470432281,0.05477189097591042,0.1495458036661148,0.1320724487304687,1.0,True,0.1081089228391647,1.2989829728657227,False
diffusion,deeponet,xlarge,5000,32,128,4,4,0.172152929008007,0.007208969444036456,0.04000235773445188,0.1799513846635818,0.163633331656456,1.0,True,0.1081089228391647,1.592402592560482,False
diffusion,deeponet,xlarge,5000,32,256,4,4,0.1898875683546066,0.006074324250221197,0.034152541754482735,0.1970500499010086,0.1814847737550735,1.0,True,0.1081089228391647,1.7564467702365811,False
